0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 2.00000000, 2.00000000, 1.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 2.00000000, 2.00000000, 9.00000000, 10.00000000, 8.00000000, 20.00000000, 9.00000000, 5.00000000, 2.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 4.00000000, 3.00000000, 15.00000000, 32.00000000, 36.00000000, 59.00000000, 52.00000000, 25.00000000, 26.00000000, 5.00000000, 4.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 2.00000000, 6.00000000, 13.00000000, 26.00000000, 36.00000000, 71.00000000, 86.00000000, 83.00000000, 85.00000000, 64.00000000, 62.00000000, 49.00000000, 22.00000000, 12.00000000, 6.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 2.00000000, 3.00000000, 18.00000000, 25.00000000, 44.00000000, 68.00000000, 81.00000000, 103.00000000, 109.00000000, 108.00000000, 99.00000000, 104.00000000, 85.00000000, 63.00000000, 38.00000000, 22.00000000, 2.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 4.00000000, 14.00000000, 24.00000000, 40.00000000, 38.00000000, 62.00000000, 92.00000000, 89.00000000, 119.00000000, 103.00000000, 125.00000000, 117.00000000, 130.00000000, 96.00000000, 105.00000000, 74.00000000, 31.00000000, 7.00000000, 1.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 3.00000000, 6.00000000, 14.00000000, 16.00000000, 39.00000000, 42.00000000, 59.00000000, 65.00000000, 85.00000000, 120.00000000, 95.00000000, 110.00000000, 127.00000000, 110.00000000, 91.00000000, 86.00000000, 56.00000000, 24.00000000, 1.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 2.00000000, 1.00000000, 3.00000000, 8.00000000, 11.00000000, 17.00000000, 22.00000000, 35.00000000, 43.00000000, 44.00000000, 41.00000000, 55.00000000, 69.00000000, 70.00000000, 79.00000000, 82.00000000, 73.00000000, 65.00000000, 44.00000000, 20.00000000, 4.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 3.00000000, 6.00000000, 15.00000000, 10.00000000, 21.00000000, 16.00000000, 18.00000000, 27.00000000, 34.00000000, 40.00000000, 39.00000000, 62.00000000, 47.00000000, 29.00000000, 21.00000000, 13.00000000, 7.00000000, 1.00000000, 0.00000000,
0.00000000, 0.00000000, 1.00000000, 1.00000000, 2.00000000, 0.00000000, 5.00000000, 5.00000000, 3.00000000, 5.00000000, 7.00000000, 14.00000000, 9.00000000, 14.00000000, 19.00000000, 8.00000000, 12.00000000, 26.00000000, 22.00000000, 17.00000000, 7.00000000, 1.00000000, 1.00000000, 1.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 1.00000000, 1.00000000, 2.00000000, 2.00000000, 2.00000000, 5.00000000, 3.00000000, 9.00000000, 6.00000000, 8.00000000, 5.00000000, 6.00000000, 4.00000000, 1.00000000, 2.00000000, 2.00000000, 1.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 2.00000000, 1.00000000, 3.00000000, 1.00000000, 4.00000000, 2.00000000, 4.00000000, 5.00000000, 0.00000000, 2.00000000, 1.00000000, 3.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 0.00000000, 2.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,
